ROW_ID,ESTABLISHMENT_ID,INSPECTION_ID,ESTABLISHMENT_NAME,REVIEW,VALUE,CUISINE_TYPE,ESTABLISHMENT_TYPE,ESTABLISHMENT_ADDRESS,ESTABLISHMENT_STATUS,MINIMUM_INSPECTIONS_PERYEAR,INFRACTION_DETAILS,INSPECTION_DATE,SEVERITY,ACTION,COURT_OUTCOME,AMOUNT_FINED
55057,10458679,103656021,BASKIN ROBBINS,3.5,1,Dessert,Ice Cream / Yogurt Vendors,1500 ROYAL YORK RD,Pass,2,NULL,20-01-2016,NULL,NULL,NULL,NULL
55058,10458679,103813945,BASKIN ROBBINS,3.5,1,Dessert,Ice Cream / Yogurt Vendors,1500 ROYAL YORK RD,Pass,2,NULL,16-09-2016,NULL,NULL,NULL,NULL
55059,10458679,103875751,BASKIN ROBBINS,3.5,1,Dessert,Ice Cream / Yogurt Vendors,1500 ROYAL YORK RD,Pass,2,NULL,03-01-2017,NULL,NULL,NULL,NULL
55065,10458762,103458277,SECOND CUP,4,2,Cafe,Food Take Out,399 BATHURST ST,Pass,1,NULL,01-04-2015,NULL,NULL,NULL,NULL
55077,10458850,103502501,FRESHII,3,2,Deli,Food Take Out,861 YORK MILLS RD,Pass,1,Operator fail to properly wash surfaces in rooms,01-06-2015,M - Minor,Notice to Comply,NULL,NULL
55078,10458850,103585673,FRESHII,3,2,Deli,Food Take Out,861 YORK MILLS RD,Pass,1,NULL,06-10-2015,NULL,NULL,NULL,NULL
55079,10458850,103656692,FRESHII,3,2,Deli,Food Take Out,861 YORK MILLS RD,Pass,1,NULL,21-01-2016,NULL,NULL,NULL,NULL
55109,10458899,103522048,PIZZAIOLO,3.5,1,European,Restaurant,953 EGLINTON AVE W,Pass,2,NULL,30-06-2015,NULL,NULL,NULL,NULL
55110,10458899,103725821,PIZZAIOLO,3.5,1,European,Restaurant,953 EGLINTON AVE W,Pass,2,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,10-05-2016,S - Significant,Corrected During Inspection,NULL,NULL
55111,10458899,103725821,PIZZAIOLO,3.5,1,European,Restaurant,953 EGLINTON AVE W,Pass,2,Operator fail to properly maintain rooms,10-05-2016,M - Minor,Notice to Comply,NULL,NULL
55112,10458899,103844805,PIZZAIOLO,3.5,1,European,Restaurant,953 EGLINTON AVE W,Pass,2,NULL,04-11-2016,NULL,NULL,NULL,NULL
55131,10459014,103417597,THE BAGEL STOP,3,1,Deli,Food Take Out,777 BAY ST,Pass,2,Operator fail to provide proper garbage containers,28-01-2015,M - Minor,Notice to Comply,NULL,NULL
55132,10459014,103584743,THE BAGEL STOP,3,1,Deli,Food Take Out,777 BAY ST,Pass,2,Operator fail to properly wash equipment,05-10-2015,M - Minor,Notice to Comply,NULL,NULL
55133,10459014,103663342,THE BAGEL STOP,3,1,Deli,Food Take Out,777 BAY ST,Pass,2,Operator fail to properly wash equipment,01-02-2016,M - Minor,Notice to Comply,NULL,NULL
55134,10459014,103663342,THE BAGEL STOP,3,1,Deli,Food Take Out,777 BAY ST,Pass,2,Operator fail to properly wash surfaces in rooms,01-02-2016,M - Minor,Notice to Comply,NULL,NULL
55135,10459014,103663342,THE BAGEL STOP,3,1,Deli,Food Take Out,777 BAY ST,Pass,2,Operator fail to provide proper equipment,01-02-2016,M - Minor,Notice to Comply,NULL,NULL
55136,10459014,103808518,THE BAGEL STOP,3,1,Deli,Food Take Out,777 BAY ST,Pass,2,NULL,07-09-2016,NULL,NULL,NULL,NULL
55159,10459047,103475609,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Conditional Pass,3,Fail to produce valid food handler's certificate - Muncipal Code Chapter 545 Sec. 5G(17)(c),28-04-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
55160,10459047,103475609,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Conditional Pass,3,Food handler fail to wear headgear,28-04-2015,M - Minor,Notice to Comply,NULL,NULL
55161,10459047,103475609,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Conditional Pass,3,Operator fail to ensure food is not contaminated/adulterated,28-04-2015,C - Crucial,Notice to Comply,NULL,NULL
55162,10459047,103475609,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Conditional Pass,3,Operator fail to properly maintain mechanical washer,28-04-2015,S - Significant,Notice to Comply,NULL,NULL
55163,10459047,103475609,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Conditional Pass,3,Operator fail to provide required supplies at sinks,28-04-2015,S - Significant,Notice to Comply,NULL,NULL
55164,10459047,103475609,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Conditional Pass,3,Operator fail to sanitize garbage containers as required,28-04-2015,M - Minor,Notice to Comply,NULL,NULL
55165,10459047,103475629,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Pass,3,NULL,30-04-2015,NULL,NULL,NULL,NULL
55166,10459047,103708121,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Pass,3,NULL,13-04-2016,NULL,NULL,NULL,NULL
55167,10459047,103801933,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Pass,3,NULL,26-08-2016,NULL,NULL,NULL,NULL
55168,10459047,103867804,A LA CARTE AT THE GARDINER,4,3,European,Restaurant,111 QUEEN'S PARK,Pass,3,NULL,15-12-2016,NULL,NULL,NULL,NULL
55193,10459184,103405319,Subway,4,1,Deli,Food Take Out,941 PROGRESS AVE,Pass,1,NULL,08-04-2015,NULL,NULL,NULL,NULL
55194,10459184,103856757,Subway,4,1,Deli,Food Take Out,941 PROGRESS AVE,Pass,1,NULL,28-11-2016,NULL,NULL,NULL,NULL
55195,10459186,103460259,Tim Hortons,3,1,Cafe,Food Take Out,941 PROGRESS AVE,Conditional Pass,2,Operator fail to properly wash equipment,08-04-2015,M - Minor,Notice to Comply,NULL,NULL
55196,10459186,103460259,Tim Hortons,3,1,Cafe,Food Take Out,941 PROGRESS AVE,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,08-04-2015,M - Minor,Notice to Comply,NULL,NULL
55197,10459186,103460259,Tim Hortons,3,1,Cafe,Food Take Out,941 PROGRESS AVE,Conditional Pass,2,Operator fail to provide separate handwashing sink(s),08-04-2015,S - Significant,Notice to Comply,NULL,NULL
55198,10459186,103460259,Tim Hortons,3,1,Cafe,Food Take Out,941 PROGRESS AVE,Conditional Pass,2,Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4),08-04-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
55199,10459186,103460273,Tim Hortons,3,1,Cafe,Food Take Out,941 PROGRESS AVE,Pass,2,NULL,09-04-2015,NULL,NULL,NULL,NULL
55200,10459186,103746361,Tim Hortons,3,1,Cafe,Food Take Out,941 PROGRESS AVE,Pass,2,NULL,06-06-2016,NULL,NULL,NULL,NULL
55207,10459189,103436405,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,Operator fail to properly maintain rooms,02-03-2015,M - Minor,Notice to Comply,NULL,NULL
55208,10459189,103576808,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,23-09-2015,S - Significant,Corrected During Inspection,NULL,NULL
55209,10459189,103576808,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,FAIL TO USE UTENSILS TO AVOID HAND CONTACT WITH FOOD O. REG  562/90 SEC. 24,23-09-2015,S - Significant,Corrected During Inspection,NULL,NULL
55210,10459189,103576808,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,23-09-2015,M - Minor,Notice to Comply,NULL,NULL
55211,10459189,103654243,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,Operator fail to properly maintain rooms,18-01-2016,M - Minor,Notice to Comply,NULL,NULL
55212,10459189,103654243,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,18-01-2016,M - Minor,Notice to Comply,NULL,NULL
55213,10459189,103774499,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,Operator fail to properly maintain rooms,20-07-2016,M - Minor,Notice to Comply,NULL,NULL
55214,10459189,103774499,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,20-07-2016,M - Minor,Notice to Comply,NULL,NULL
55215,10459189,103866159,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,FAIL TO HAVE TEST REAGENT AVAILABLE AT  PLACE OF SANITIZATION O. REG  562/90 SEC. 75(2),11-12-2016,S - Significant,Corrected During Inspection,NULL,NULL
55216,10459189,103866159,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,FAIL TO PROVIDE THERMOMETER IN STORAGE COMPARTMENT O. REG  562/90 SEC. 21,11-12-2016,S - Significant,Corrected During Inspection,NULL,NULL
55217,10459189,103866159,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,Operator fail to properly wash surfaces in rooms,11-12-2016,M - Minor,Notice to Comply,NULL,NULL
55218,10459189,103866159,THAI EXPRESS,3,1,South East Asian,Food Court Vendor,6212 YONGE ST,Pass,2,USE BASIN FOR HAND WASHING OF PERSONS OTHER THAN EMPLOYEES O. REG  562/90 SEC. 20(2),11-12-2016,S - Significant,Corrected During Inspection,NULL,NULL
55219,10459293,103444028,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Conditional Pass,2,Operator fail to ensure food is not contaminated/adulterated,09-02-2015,C - Crucial,Notice to Comply,NULL,NULL
55220,10459293,103444028,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Conditional Pass,2,Operator fail to properly wash equipment,09-02-2015,M - Minor,Notice to Comply,NULL,NULL
55221,10459293,103444028,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,09-02-2015,M - Minor,Notice to Comply,NULL,NULL
55222,10459293,103444028,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Conditional Pass,2,Operator fail to use proper cloths,09-02-2015,S - Significant,Notice to Comply,NULL,NULL
55223,10459293,103444068,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Pass,2,NULL,12-02-2015,NULL,NULL,NULL,NULL
55224,10459293,103587874,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Pass,2,Operator fail to properly wash equipment,19-10-2015,M - Minor,Notice to Comply,NULL,NULL
55225,10459293,103767570,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Pass,2,Operator fail to properly wash surfaces in rooms,11-07-2016,M - Minor,Notice to Comply,NULL,NULL
55226,10459293,103886760,MANCHU WOK,2,1,Far Eastern,Food Court Vendor,118 EGLINTON SQ,Pass,2,Operator fail to properly wash equipment,09-01-2017,M - Minor,Notice to Comply,NULL,NULL
55255,10459492,103476530,AFGHAN KEBOB CUISINE,4,1,Middle Eastern,Restaurant,2298 ISLINGTON AVE,Pass,2,NULL,29-04-2015,NULL,NULL,NULL,NULL
55256,10459492,103615799,AFGHAN KEBOB CUISINE,4,1,Middle Eastern,Restaurant,2298 ISLINGTON AVE,Pass,2,NULL,03-12-2015,NULL,NULL,NULL,NULL
55257,10459492,103698486,AFGHAN KEBOB CUISINE,4,1,Middle Eastern,Restaurant,2298 ISLINGTON AVE,Pass,2,Operator fail to properly wash equipment,23-03-2016,M - Minor,Notice to Comply,NULL,NULL
55258,10459492,103787486,AFGHAN KEBOB CUISINE,4,1,Middle Eastern,Restaurant,2298 ISLINGTON AVE,Pass,2,Food handler fail to wear headgear,03-08-2016,M - Minor,Notice to Comply,NULL,NULL
55259,10459492,103787486,AFGHAN KEBOB CUISINE,4,1,Middle Eastern,Restaurant,2298 ISLINGTON AVE,Pass,2,OPERATOR FAIL TO ENSURE SINGLE-SERVICE CONTAINERS KEPT IN PLACE PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D),03-08-2016,S - Significant,Corrected During Inspection,NULL,NULL
55260,10459492,103787486,AFGHAN KEBOB CUISINE,4,1,Middle Eastern,Restaurant,2298 ISLINGTON AVE,Pass,2,Operator fail to properly maintain rooms,03-08-2016,M - Minor,Notice to Comply,NULL,NULL
55261,10459492,103787486,AFGHAN KEBOB CUISINE,4,1,Middle Eastern,Restaurant,2298 ISLINGTON AVE,Pass,2,Operator fail to properly wash surfaces in rooms,03-08-2016,M - Minor,Notice to Comply,NULL,NULL
55284,10459577,103455291,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,FAIL TO STORE FOOD ON RACKS OR SHELVES O. REG  562/90 SEC. 23,27-03-2015,S - Significant,Corrected During Inspection,NULL,NULL
55285,10459577,103539858,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,NULL,27-07-2015,NULL,NULL,NULL,NULL
55286,10459577,103589298,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,NULL,09-10-2015,NULL,NULL,NULL,NULL
55287,10459577,103676352,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to maintain hazardous food(s) at 4C (40F) or colder.,22-02-2016,C - Crucial,Notice to Comply,NULL,NULL
55288,10459577,103676352,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to obtain approval for washroom alteration(s),22-02-2016,M - Minor,Notice to Comply,NULL,NULL
55289,10459577,103676352,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,22-02-2016,M - Minor,Notice to Comply,NULL,NULL
55290,10459577,103676352,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to provide hand washing supplies,22-02-2016,S - Significant,Notice to Comply,NULL,NULL
55291,10459577,103676352,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to use proper procedure(s) to ensure food safety,22-02-2016,S - Significant,Notice to Comply,NULL,NULL
55292,10459577,103676357,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,Operator fail to obtain approval for washroom alteration(s),24-02-2016,M - Minor,Notice to Comply,NULL,NULL
55293,10459577,103676357,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,Operator fail to properly maintain equipment(NON-FOOD),24-02-2016,M - Minor,Notice to Comply,NULL,NULL
55294,10459577,103733289,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to maintain hazardous food(s) at 4C (40F) or colder.,19-05-2016,C - Crucial,Ticket,Pending,NULL
55295,10459577,103733289,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to obtain approval for washroom alteration(s),19-05-2016,M - Minor,Notice to Comply,NULL,NULL
55296,10459577,103733289,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to properly wash surfaces in rooms,19-05-2016,M - Minor,Notice to Comply,NULL,NULL
55297,10459577,103733289,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Conditional Pass,2,Operator fail to provide properly equipped mechanical washer,19-05-2016,S - Significant,Notice to Comply,NULL,NULL
55298,10459577,103733330,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,Operator fail to meet washroom requirements,24-05-2016,M - Minor,Notice to Comply,NULL,NULL
55299,10459577,103733330,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,Operator fail to properly maintain equipment(NON-FOOD),24-05-2016,M - Minor,Notice to Comply,NULL,NULL
55300,10459577,103821836,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,OPERATOR FAIL TO ENSURE SINGLE-SERVICE ARTICLES KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D),29-09-2016,S - Significant,Corrected During Inspection,NULL,NULL
55301,10459577,103821836,COUNTRY STYLE AND THAI EXPRESS,3,1,South East Asian,Restaurant,21 ST CLAIR AVE E,Pass,2,Operator fail to properly wash surfaces in rooms,29-09-2016,M - Minor,Notice to Comply,NULL,NULL
55304,10459582,103503007,Tim Hortons,3,1,Cafe,Food Take Out,755 MORNINGSIDE AVE,Pass,1,NULL,14-04-2015,NULL,NULL,NULL,NULL
55305,10459583,103505293,Tim Hortons Express,3,1,Cafe,Food Take Out,755 MORNINGSIDE AVE,Pass,1,NULL,14-04-2015,NULL,NULL,NULL,NULL
55375,10459873,103472334,PIZZAVILLE,3,2,European,Food Take Out,989 MURRAY ROSS PKWY,Pass,1,NULL,22-04-2015,NULL,NULL,NULL,NULL
55376,10459873,103613768,PIZZAVILLE,3,2,European,Food Take Out,989 MURRAY ROSS PKWY,Pass,1,NULL,20-11-2015,NULL,NULL,NULL,NULL
55377,10459873,103730195,PIZZAVILLE,3,2,European,Food Take Out,989 MURRAY ROSS PKWY,Pass,1,NULL,16-05-2016,NULL,NULL,NULL,NULL
55403,10460010,103445335,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,NULL,13-03-2015,NULL,NULL,NULL,NULL
55404,10460010,103553261,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,FAIL TO SCRUB LARGE UTENSIL WITH DETERGENT SOLUTION O. REG  562/90 SEC. 82,17-08-2015,S - Significant,Corrected During Inspection,NULL,NULL
55405,10460010,103553261,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,OPERATOR FAIL TO ENSURE CHIPPED UTENSIL NOT USED IN FOOD HANDLING O. REG  562/90 SEC. 59(B),17-08-2015,S - Significant,Corrected During Inspection,NULL,NULL
55406,10460010,103603227,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Conditional Pass,3,Operator fail to properly wash multi-use utensils,04-11-2015,S - Significant,Notice to Comply,NULL,NULL
55407,10460010,103603227,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Conditional Pass,3,Operator fail to provide required supplies at sinks,04-11-2015,S - Significant,Notice to Comply,NULL,NULL
55408,10460010,103603227,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Conditional Pass,3,Operator must ensure that the eating or drinking establishment license is continually posted adjacent to the food safety inspection notice. Muncipal Code Chapter 545 Sec. 5G(4),04-11-2015,NA - Not Applicable,Notice to Comply,NULL,NULL
55409,10460010,103603263,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,NULL,06-11-2015,NULL,NULL,NULL,NULL
55410,10460010,103682279,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,Operator fail to properly maintain rooms,02-03-2016,M - Minor,Notice to Comply,NULL,NULL
55411,10460010,103682279,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,Operator fail to properly wash equipment,02-03-2016,M - Minor,Notice to Comply,NULL,NULL
55412,10460010,103682279,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,Operator fail to properly wash surfaces in rooms,02-03-2016,M - Minor,Notice to Comply,NULL,NULL
55413,10460010,103794122,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,OPERATOR FAIL TO ENSURE SINGLE-SERVICE ARTICLES KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D),15-08-2016,S - Significant,Corrected During Inspection,NULL,NULL
55414,10460010,103794122,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,OPERATOR FAIL TO ENSURE SINGLE-SERVICE CONTAINERS KEPT IN MANNER PREVENTING CONTAMINATION O. REG  562/90 SEC. 59(D),15-08-2016,S - Significant,Corrected During Inspection,NULL,NULL
55415,10460010,103794122,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,Operator fail to properly wash surfaces in rooms,15-08-2016,M - Minor,Notice to Comply,NULL,NULL
55416,10460010,103858103,TIM HORTONS,3,1,Cafe,Food Take Out,555 UNIVERSITY AVE,Pass,3,NULL,29-11-2016,NULL,NULL,NULL,NULL
55427,10460107,103439399,WILD WING,3,2,North American,Restaurant,2819 KINGSTON RD,Pass,2,NULL,05-02-2015,NULL,NULL,NULL,NULL
55428,10460107,103562234,WILD WING,3,2,North American,Restaurant,2819 KINGSTON RD,Pass,2,NULL,06-08-2015,NULL,NULL,NULL,NULL
55429,10460107,103599386,WILD WING,3,2,North American,Restaurant,2819 KINGSTON RD,Pass,2,NULL,28-10-2015,NULL,NULL,NULL,NULL
55430,10460107,103668067,WILD WING,3,2,North American,Restaurant,2819 KINGSTON RD,Pass,2,NULL,08-02-2016,NULL,NULL,NULL,NULL
55431,10460107,103807469,WILD WING,3,2,North American,Restaurant,2819 KINGSTON RD,Pass,2,NULL,06-09-2016,NULL,NULL,NULL,NULL
55564,10460681,103432268,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Pass,2,Operator fail to properly wash equipment,20-02-2015,M - Minor,Notice to Comply,NULL,NULL
55565,10460681,103570416,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Pass,2,Operator fail to properly maintain rooms,14-09-2015,M - Minor,Notice to Comply,NULL,NULL
55566,10460681,103570416,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Pass,2,Operator fail to properly wash equipment,14-09-2015,M - Minor,Notice to Comply,NULL,NULL
55567,10460681,103726335,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Pass,2,Operator fail to properly maintain rooms,11-05-2016,M - Minor,Notice to Comply,NULL,NULL
55568,10460681,103726335,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Pass,2,Operator fail to properly wash equipment,11-05-2016,M - Minor,Notice to Comply,NULL,NULL
55569,10460681,103726335,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Pass,2,Operator fail to properly wash surfaces in rooms,11-05-2016,M - Minor,Notice to Comply,NULL,NULL
55570,10460681,103869599,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Conditional Pass,2,Fail to Produce Valid Food Handler's Certificate. Muncipal Code Chapter 545-157(17)(c),19-12-2016,NA - Not Applicable,Notice to Comply,NULL,NULL
55571,10460681,103869599,AFT KITCHEN & BAR,4,2,North American,Restaurant,686 QUEEN ST E,Conditional Pass,2,Operator fail to ensure food is not contaminated/adulterated,19-12-2016,C - Crucial,Notice to Comply,NULL,NULL
