"","ESTABLISHMENT_ID","INSPECTION_ID","ESTABLISHMENT_NAME","REVIEW","VALUE","CUISINE_TYPE","ESTABLISHMENT_TYPE","ESTABLISHMENT_STATUS","MINIMUM_INSPECTIONS_PERYEAR","INSPECTION_DATE","SEVERITY","ACTION","SHORT_ADDRESS","DISTRICT","CITY","POSTAL_CODE"
"7866",10387054,103601731,"BURGER KING",2,1,"North American","Restaurant","Pass",2,"29-10-2015","NA - Not Applicable","No Action Required","3850 SHEPPARD AVE E","SCARBOROUGH","TORONTO","M1T 3L3"
"7867",10387054,103741622,"BURGER KING",2,1,"North American","Restaurant","Pass",2,"07-06-2016","M - Minor","Notice to Comply","3850 SHEPPARD AVE E","SCARBOROUGH","TORONTO","M1T 3L3"
"7868",10387054,103741622,"BURGER KING",2,1,"North American","Restaurant","Pass",2,"07-06-2016","M - Minor","Notice to Comply","3850 SHEPPARD AVE E","SCARBOROUGH","TORONTO","M1T 3L3"
"7869",10387054,103851752,"BURGER KING",2,1,"North American","Restaurant","Pass",2,"18-11-2016","NA - Not Applicable","No Action Required","3850 SHEPPARD AVE E","SCARBOROUGH","TORONTO","M1T 3L3"
"7870",10387137,103546759,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"07-08-2015","NA - Not Applicable","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7871",10387137,103546759,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"07-08-2015","M - Minor","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7872",10387137,103546759,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"07-08-2015","M - Minor","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7873",10387137,103739953,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"31-05-2016","NA - Not Applicable","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7874",10387137,103739953,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"31-05-2016","M - Minor","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7875",10387137,103739953,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"31-05-2016","M - Minor","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7876",10387137,103821861,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"29-09-2016","NA - Not Applicable","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7877",10387137,103821861,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"29-09-2016","NA - Not Applicable","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7878",10387137,103841856,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"01-11-2016","NA - Not Applicable","Notice to Comply","1521 YONGE ST","METRO TORONTO","TORONTO","M4T 1Z2"
"7879",10387327,103591606,"HASTY MARKET/COUNTRY STYLE DONUTS",3.5,1,"Deli","Restaurant","Pass",2,"15-10-2015","NA - Not Applicable","No Action Required","670 REXDALE BLVD","ETOBICOKE","TORONTO","M9W 0B5"
"7880",10387327,103652833,"HASTY MARKET/COUNTRY STYLE DONUTS",3.5,1,"Deli","Restaurant","Pass",2,"15-01-2016","NA - Not Applicable","No Action Required","670 REXDALE BLVD","ETOBICOKE","TORONTO","M9W 0B5"
"7881",10387327,103805856,"HASTY MARKET/COUNTRY STYLE DONUTS",3.5,1,"Deli","Restaurant","Pass",2,"02-09-2016","S - Significant","Corrected During Inspection","670 REXDALE BLVD","ETOBICOKE","TORONTO","M9W 0B5"
"7882",10387395,103570224,"PIZZAIOLO GOURMET PIZZA",3.5,1,"European","Restaurant","Pass",1,"14-09-2015","NA - Not Applicable","No Action Required","865 YORK MILLS RD","NORTH YORK","TORONTO","M3B 1Y6"
"7883",10387395,103650676,"PIZZAIOLO GOURMET PIZZA",3.5,1,"European","Restaurant","Pass",1,"13-01-2016","NA - Not Applicable","No Action Required","865 YORK MILLS RD","NORTH YORK","TORONTO","M3B 1Y6"
"7884",10387732,103422422,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"05-02-2015","M - Minor","Notice to Comply","1480 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M4"
"7885",10387732,103575335,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"22-09-2015","S - Significant","Corrected During Inspection","1480 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M4"
"7886",10387732,103575335,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"22-09-2015","S - Significant","Corrected During Inspection","1480 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M4"
"7887",10387732,103744999,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"15-06-2016","NA - Not Applicable","No Action Required","1480 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M4"
"7888",10387732,103871894,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"05-01-2017","M - Minor","Notice to Comply","1480 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M4"
"7889",10387732,103871894,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",2,"05-01-2017","M - Minor","Notice to Comply","1480 QUEEN ST W","METRO TORONTO","TORONTO","M6K 1M4"
"7890",10388262,103451336,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"20-03-2015","NA - Not Applicable","No Action Required","250 DUNDAS ST W","METRO TORONTO","TORONTO","M5G"
"7891",10388262,103571368,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"15-09-2015","S - Significant","Corrected During Inspection","250 DUNDAS ST W","METRO TORONTO","TORONTO","M5G"
"7892",10388262,103659394,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"26-01-2016","NA - Not Applicable","No Action Required","250 DUNDAS ST W","METRO TORONTO","TORONTO","M5G"
"7893",10388262,103811966,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"13-09-2016","NA - Not Applicable","No Action Required","250 DUNDAS ST W","METRO TORONTO","TORONTO","M5G"
"7894",10388647,103481385,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"05-05-2015","NA - Not Applicable","No Action Required","1171 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M9"
"7895",10388647,103531504,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"14-07-2015","S - Significant","Corrected During Inspection","1171 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M9"
"7896",10388647,103753866,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"17-06-2016","NA - Not Applicable","No Action Required","1171 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M9"
"7897",10388647,103809821,"SUBWAY",4,1,"Deli","Restaurant","Conditional Pass",2,"07-09-2016","S - Significant","Notice to Comply","1171 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M9"
"7898",10388647,103809822,"SUBWAY",4,1,"Deli","Restaurant","Pass",2,"12-09-2016","NA - Not Applicable","No Action Required","1171 BLOOR ST W","METRO TORONTO","TORONTO","M6H 1M9"
"7899",10388743,103430457,"SUSHI SHOP EXPRESS",3.5,2,"Far Eastern","Food Court Vendor","Pass",2,"18-02-2015","NA - Not Applicable","No Action Required","2300 YONGE ST","METRO TORONTO","TORONTO","M4P 1E4"
"7900",10388743,103449084,"SUSHI SHOP EXPRESS",3.5,2,"Far Eastern","Food Court Vendor","Pass",2,"23-03-2015","NA - Not Applicable","No Action Required","2300 YONGE ST","METRO TORONTO","TORONTO","M4P 1E4"
"7901",10388743,103724650,"SUSHI SHOP EXPRESS",3.5,2,"Far Eastern","Food Court Vendor","Pass",2,"09-05-2016","NA - Not Applicable","No Action Required","2300 YONGE ST","METRO TORONTO","TORONTO","M4P 1E4"
"7902",10388743,103869192,"SUSHI SHOP EXPRESS",3.5,2,"Far Eastern","Food Court Vendor","Conditional Pass",2,"19-12-2016","S - Significant","Notice to Comply","2300 YONGE ST","METRO TORONTO","TORONTO","M4P 1E4"
"7903",10388743,103869192,"SUSHI SHOP EXPRESS",3.5,2,"Far Eastern","Food Court Vendor","Conditional Pass",2,"19-12-2016","M - Minor","Notice to Comply","2300 YONGE ST","METRO TORONTO","TORONTO","M4P 1E4"
"7904",10388743,103869192,"SUSHI SHOP EXPRESS",3.5,2,"Far Eastern","Food Court Vendor","Conditional Pass",2,"19-12-2016","S - Significant","Notice to Comply","2300 YONGE ST","METRO TORONTO","TORONTO","M4P 1E4"
"7905",10388743,103869573,"SUSHI SHOP EXPRESS",3.5,2,"Far Eastern","Food Court Vendor","Pass",2,"21-12-2016","NA - Not Applicable","No Action Required","2300 YONGE ST","METRO TORONTO","TORONTO","M4P 1E4"
"7906",10389199,103492524,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"21-05-2015","NA - Not Applicable","No Action Required","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7907",10389199,103569358,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"14-09-2015","S - Significant","Corrected During Inspection","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7908",10389199,103569358,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"14-09-2015","S - Significant","Corrected During Inspection","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7909",10389199,103569358,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"14-09-2015","S - Significant","Corrected During Inspection","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7910",10389199,103569358,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"14-09-2015","NA - Not Applicable","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7911",10389199,103569358,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"14-09-2015","M - Minor","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7912",10389199,103569358,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"14-09-2015","M - Minor","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7913",10389199,103735842,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Conditional Pass",3,"25-05-2016","NA - Not Applicable","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7914",10389199,103735842,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Conditional Pass",3,"25-05-2016","C - Crucial","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7915",10389199,103735842,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Conditional Pass",3,"25-05-2016","S - Significant","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7916",10389199,103735842,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Conditional Pass",3,"25-05-2016","S - Significant","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7917",10389199,103735842,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Conditional Pass",3,"25-05-2016","S - Significant","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7918",10389199,103735854,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"03-06-2016","NA - Not Applicable","No Action Required","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7919",10389199,103823046,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"30-09-2016","M - Minor","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7920",10389199,103823046,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"30-09-2016","M - Minor","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7921",10389199,103823046,"YOYO'S YOGURT CAFE",3.5,1,"Dessert","Ice Cream / Yogurt Vendors","Pass",3,"30-09-2016","NA - Not Applicable","Notice to Comply","417 BLOOR ST W","METRO TORONTO","TORONTO","M5S 1X6"
"7922",10389310,103450370,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"20-03-2015","NA - Not Applicable","No Action Required","1200 WESTON RD","YORK","TORONTO","M6M 4P4"
"7923",10389310,103584838,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"05-10-2015","NA - Not Applicable","No Action Required","1200 WESTON RD","YORK","TORONTO","M6M 4P4"
"7924",10389310,103680268,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"29-02-2016","NA - Not Applicable","Notice to Comply","1200 WESTON RD","YORK","TORONTO","M6M 4P4"
"7925",10389310,103812742,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"04-10-2016","NA - Not Applicable","No Action Required","1200 WESTON RD","YORK","TORONTO","M6M 4P4"
"7926",10389345,103514838,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"23-06-2015","NA - Not Applicable","No Action Required","354 OAKWOOD AVE","YORK","TORONTO","M6E 2W2"
"7927",10389345,103609828,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"16-11-2015","NA - Not Applicable","No Action Required","354 OAKWOOD AVE","YORK","TORONTO","M6E 2W2"
"7928",10389345,103659467,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"26-01-2016","NA - Not Applicable","No Action Required","354 OAKWOOD AVE","YORK","TORONTO","M6E 2W2"
"7929",10389345,103766147,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"07-07-2016","NA - Not Applicable","No Action Required","354 OAKWOOD AVE","YORK","TORONTO","M6E 2W2"
"7930",10389345,103842122,"DOMINO'S PIZZA",3,2,"European","Food Take Out","Pass",2,"01-11-2016","M - Minor","Notice to Comply","354 OAKWOOD AVE","YORK","TORONTO","M6E 2W2"
"7931",10389364,103494169,"12 FORTY EIGHT",2,1.85714285714286,"Bar","Restaurant","Pass",2,"22-05-2015","NA - Not Applicable","No Action Required","1248 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1B7"
"7932",10389364,103603897,"12 FORTY EIGHT",2,1.85714285714286,"Bar","Restaurant","Pass",2,"05-11-2015","M - Minor","Notice to Comply","1248 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1B7"
"7933",10389364,103739144,"12 FORTY EIGHT",2,1.85714285714286,"Bar","Restaurant","Pass",2,"30-05-2016","NA - Not Applicable","No Action Required","1248 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1B7"
"7934",10389364,103846667,"12 FORTY EIGHT",2,1.85714285714286,"Bar","Restaurant","Pass",2,"09-11-2016","NA - Not Applicable","No Action Required","1248 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1B7"
"7935",10389705,103491908,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"19-05-2015","NA - Not Applicable","No Action Required","2151 ST CLAIR AVE W","YORK","TORONTO","M6N 1K5"
"7936",10389705,103656200,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",1,"20-01-2016","M - Minor","Notice to Comply","2151 ST CLAIR AVE W","YORK","TORONTO","M6N 1K5"
"7937",10389729,103513732,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",2,"19-06-2015","NA - Not Applicable","Notice to Comply","657 DUPONT ST","METRO TORONTO","TORONTO","M6G 1Z4"
"7938",10389729,103513732,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",2,"19-06-2015","M - Minor","Notice to Comply","657 DUPONT ST","METRO TORONTO","TORONTO","M6G 1Z4"
"7939",10389729,103513732,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",2,"19-06-2015","NA - Not Applicable","Notice to Comply","657 DUPONT ST","METRO TORONTO","TORONTO","M6G 1Z4"
"7940",10389729,103724160,"STARBUCKS COFFEE",3.7,2,"Cafe","Restaurant","Pass",2,"06-05-2016","M - Minor","Notice to Comply","657 DUPONT ST","METRO TORONTO","TORONTO","M6G 1Z4"
"7941",10390400,103407741,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"14-01-2015","C - Crucial","Summons","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7942",10390400,103407741,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"14-01-2015","M - Minor","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7943",10390400,103407741,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"14-01-2015","S - Significant","Summons","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7944",10390400,103407743,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"15-01-2015","NA - Not Applicable","No Action Required","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7945",10390400,103470668,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"21-04-2015","M - Minor","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7946",10390400,103525388,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"06-07-2015","M - Minor","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7947",10390400,103525388,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"06-07-2015","M - Minor","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7948",10390400,103525388,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"06-07-2015","M - Minor","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7949",10390400,103710703,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"18-04-2016","M - Minor","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7950",10390400,103710703,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"18-04-2016","S - Significant","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7951",10390400,103710703,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"18-04-2016","S - Significant","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7952",10390400,103710703,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"18-04-2016","S - Significant","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7953",10390400,103710703,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"18-04-2016","NA - Not Applicable","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7954",10390400,103710726,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"19-04-2016","NA - Not Applicable","No Action Required","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7955",10390400,103753072,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"16-06-2016","S - Significant","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7956",10390400,103753072,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"16-06-2016","S - Significant","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7957",10390400,103753072,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"16-06-2016","S - Significant","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7958",10390400,103753072,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Conditional Pass",3,"16-06-2016","S - Significant","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7959",10390400,103753090,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"17-06-2016","NA - Not Applicable","No Action Required","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7960",10390400,103837008,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"24-10-2016","NA - Not Applicable","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7961",10390400,103837008,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"24-10-2016","M - Minor","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7962",10390400,103837008,"ALI BABA'S",3.5,1,"Mediterranean","Restaurant","Pass",3,"24-10-2016","NA - Not Applicable","Notice to Comply","24 WELLESLEY ST W","METRO TORONTO","TORONTO","M4Y 2X6"
"7963",10390522,103484677,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"11-05-2015","M - Minor","Notice to Comply","1641 QUEEN ST E","METRO TORONTO","TORONTO","M4L 1G4"
"7964",10390522,103484677,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"11-05-2015","M - Minor","Notice to Comply","1641 QUEEN ST E","METRO TORONTO","TORONTO","M4L 1G4"
"7965",10390522,103573822,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"18-09-2015","NA - Not Applicable","No Action Required","1641 QUEEN ST E","METRO TORONTO","TORONTO","M4L 1G4"
"7966",10390522,103692937,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"18-03-2016","NA - Not Applicable","No Action Required","1641 QUEEN ST E","METRO TORONTO","TORONTO","M4L 1G4"
"7967",10390522,103843947,"HARVEY'S",3.5,1,"North American","Restaurant","Pass",2,"03-11-2016","NA - Not Applicable","No Action Required","1641 QUEEN ST E","METRO TORONTO","TORONTO","M4L 1G4"
"7968",10390619,103462295,"ATHENS PASTRIES",4.5,1,"Pastries","Restaurant","Pass",1,"12-02-2015","NA - Not Applicable","No Action Required","2567 VICTORIA PARK AVE","SCARBOROUGH","TORONTO","M1T"
"7969",10390619,103574934,"ATHENS PASTRIES",4.5,1,"Pastries","Restaurant","Pass",1,"18-09-2015","NA - Not Applicable","No Action Required","2567 VICTORIA PARK AVE","SCARBOROUGH","TORONTO","M1T"
"7970",10390619,103726215,"ATHENS PASTRIES",4.5,1,"Pastries","Restaurant","Pass",1,"11-05-2016","NA - Not Applicable","No Action Required","2567 VICTORIA PARK AVE","SCARBOROUGH","TORONTO","M1T"
"7971",10390622,103515994,"TIM HORTONS",3,1,"Cafe","Restaurant","Pass",1,"04-06-2015","NA - Not Applicable","No Action Required","3850 SHEPPARD AVE E","SCARBOROUGH","TORONTO","M1T 3L3"
"7972",10390952,103448137,"2 4 1 PIZZA",3,1.89135683244809,"European","Food Take Out","Pass",2,"16-03-2015","NA - Not Applicable","No Action Required","1349 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1C5"
"7973",10390952,103589189,"2 4 1 PIZZA",3,1.89135683244809,"European","Food Take Out","Pass",2,"16-10-2015","NA - Not Applicable","No Action Required","1349 ST CLAIR AVE W","METRO TORONTO","TORONTO","M6E 1C5"
